F_O2_entrada_kmol_h;m_biogas_entrada_kg_h;m_oxigenio_entrada_kg_h;m_agua_vapor_entrada_kg_h;P_entrada_biogas_bar;T_entrada_biogas_C;P_entrada_oxigenio_bar;T_entrada_oxigenio_C;P_entrada_agua_bar;T_entrada_agua_C;T_vapor_necessaria_C;Q_aquecedor_vapor_kW;W_bomba_agua_W;P_mistura_final_bar;T_mistura_final_alvo_C;W_compressao_biogas_total_kW
16,2252;1338,67;517,504;1593,05;15;60,52395296;15;25;1;25;855,9800428;1849,686741;886,8083426;15;500;3,064926329
16,2255;1338,69;517,511;1593,07;15;60,52445082;15;25;1;25;855,9805071;1849,710456;886,819476;15;500;3,064970555
16,2295;1339,02;517,638;1593,46;15;60,53305759;15;25;1;25;855,9765983;1850,15914;887,0365786;15;500;3,065735032
16,2364;1339,6;517,861;1594,15;15;60,54814109;15;25;1;25;855,9687556;1850,951977;887,4206831;15;500;3,06707447
16,2415;1340,01;518,022;1594,64;15;60,55902987;15;25;1;25;855,9630326;1851,514839;887,693453;15;500;3,068041159
16,2457;1340,36;518,158;1595,06;15;60,56821259;15;25;1;25;855,9576642;1851,996798;887,9272558;15;500;3,068856222
16,2468;1340,45;518,19;1595,16;15;60,57041957;15;25;1;25;855,9576997;1852,112944;887,9829231;15;500;3,069052092
16,2474;1340,5;518,212;1595,23;15;60,57184347;15;25;1;25;855,9550638;1852,191422;888,0218903;15;500;3,06917846
16,2482;1340,57;518,238;1595,31;15;60,57362342;15;25;1;25;855,9547227;1852,283947;888,0664241;15;500;3,06933642
16,2553;1341,16;518,464;1596;15;60,58886256;15;25;1;25;855,9492252;1853,079255;888,4505287;15;500;3,070688577
16,2563;1341,24;518,494;1596,1;15;60,59099928;15;25;1;25;855,9469944;1853,192994;888,506196;15;500;3,070878134
16,2586;1341,43;518,569;1596,32;15;60,59598536;15;25;1;25;855,9459251;1853,447294;888,6286641;15;500;3,071320436
16,2596;1341,51;518,599;1596,42;15;60,59805117;15;25;1;25;855,9437309;1853,561071;888,6843315;15;500;3,071503677
16,2598;1341,53;518,607;1596,44;15;60,59862107;15;25;1;25;855,9442797;1853,584876;888,6954649;15;500;3,071554226
16,2663;1342,06;518,813;1597,08;15;60,61251444;15;25;1;25;855,9353139;1854,318436;889,0517358;15;500;3,072786376
16,2715;1342,49;518,978;1597,59;15;60,62370339;15;25;1;25;855,9297857;1854,904704;889,3356392;15;500;3,073778434
16,2827;1343,42;519,337;1598,69;15;60,6480147;15;25;1;25;855,9186761;1856,170058;889,9479798;15;500;3,075933215
16,2831;1343,44;519,348;1598,72;15;60,64879914;15;25;1;25;855,9173588;1856,203489;889,96468;15;500;3,076002725
16,2866;1343,74;519,462;1599,07;15;60,65650167;15;25;1;25;855,9146518;1856,606978;890,1595156;15;500;3,076685195
16,2886;1343,9;519,525;1599,27;15;60,66071006;15;25;1;25;855,9105966;1856,834874;890,2708503;15;500;3,077058029
16,2889;1343,92;519,533;1599,29;15;60,66128072;15;25;1;25;855,9111434;1856,858677;890,2819837;15;500;3,077108583
16,2911;1344,1;519,604;1599,51;15;60,66606025;15;25;1;25;855,907635;1857,110375;890,4044518;15;500;3,077531974
16,2928;1344,25;519,66;1599,68;15;60,66991277;15;25;1;25;855,9072188;1857,30731;890,4990863;15;500;3,077873217
16,2937;1344,32;519,687;1599,77;15;60,6717678;15;25;1;25;855,9048383;1857,409271;890,5491869;15;500;3,07803752
16,2945;1344,39;519,714;1599,85;15;60,6736229;15;25;1;25;855,9045796;1857,501879;890,5937207;15;500;3,078201823
16,2982;1344,69;519,831;1600,21;15;60,68154356;15;25;1;25;855,9000068;1857,914988;890,7941231;15;500;3,078903277
16,3017;1344,98;519,944;1600,56;15;60,68918006;15;25;1;25;855,8951605;1858,316193;890,9889588;15;500;3,07957946
16,3045;1345,21;520,032;1600,83;15;60,69517593;15;25;1;25;855,8927579;1858,627115;891,1392605;15;500;3,080110302
16,3055;1345,3;520,064;1600,93;15;60,6973175;15;25;1;25;855,8928223;1858,743287;891,1949279;15;500;3,080299889
16,3057;1345,31;520,069;1600,94;15;60,69767444;15;25;1;25;855,8931812;1858,75528;891,2004946;15;500;3,080331487
16,3059;1345,32;520,075;1600,96;15;60,69803138;15;25;1;25;855,8915427;1858,776756;891,2116281;15;500;3,080363085
16,311;1345,75;520,238;1601,46;15;60,70909785;15;25;1;25;855,8879505;1859,353448;891,4899647;15;500;3,08134263
16,3145;1346,04;520,352;1601,81;15;60,7168102;15;25;1;25;855,8831881;1859,754735;891,6848003;15;500;3,082025162
16,3183;1346,35;520,471;1602,18;15;60,72488095;15;25;1;25;855,8787124;1860,179546;891,8907695;15;500;3,082739301
16,329;1347,23;520,813;1603,23;15;60,74810091;15;25;1;25;855,8664312;1861,385528;892,4752764;15;500;3,084793287
16,3321;1347,49;520,912;1603,54;15;60,75481895;15;25;1;25;855,8626734;1861,741436;892,6478451;15;500;3,085387377
16,3437;1348,44;521,282;1604,68;15;60,77991272;15;25;1;25;855,8481296;1863,049471;893,2824526;15;500;3,087605785
16,3451;1348,56;521,328;1604,82;15;60,78305931;15;25;1;25;855,8470602;1863,21087;893,3603869;15;500;3,087883882
16,3508;1349,03;521,508;1605,37;15;60,79529004;15;25;1;25;855,8425461;1863,844604;893,6665572;15;500;3,08896468
16,3521;1349,14;521,551;1605,5;15;60,79822302;15;25;1;25;855,8412902;1863,994193;893,7389247;15;500;3,089223822
16,3523;1349,15;521,556;1605,52;15;60,79858071;15;25;1;25;855,8395333;1864,015536;893,7500582;15;500;3,089255425
16,3537;1349,27;521,601;1605,66;15;60,80158544;15;25;1;25;855,838414;1864,176881;893,8279924;15;500;3,089520888
16,3549;1349,37;521,638;1605,77;15;60,80416106;15;25;1;25;855,8387922;1864,304996;893,8892265;15;500;3,08974843
16,3576;1349,59;521,724;1606,04;15;60,81002828;15;25;1;25;855,8341662;1864,613524;894,0395282;15;500;3,090266721
16,3654;1350,24;521,975;1606,81;15;60,82706156;15;25;1;25;855,8261346;1865,498908;894,4681667;15;500;3,091771056
16,3669;1350,36;522,022;1606,95;15;60,83028281;15;25;1;25;855,8251481;1865,660393;894,5461009;15;500;3,092055494
16,3675;1350,41;522,043;1607,02;15;60,83164296;15;25;1;25;855,8224373;1865,738764;894,585068;15;500;3,09217559
16,3691;1350,54;522,092;1607,17;15;60,8350793;15;25;1;25;855,8215138;1865,911925;894,668569;15;500;3,092478992
16,3701;1350,63;522,125;1607,27;15;60,83722713;15;25;1;25;855,8216921;1866,028215;894,7242364;15;500;3,092668619
16,3753;1351,05;522,289;1607,78;15;60,84839741;15;25;1;25;855,814009;1866,612103;895,0081397;15;500;3,093654689
16,376;1351,11;522,312;1607,85;15;60,84997291;15;25;1;25;855,8134725;1866,692798;895,0471069;15;500;3,093793752
16,3797;1351,42;522,432;1608,22;15;60,8581377;15;25;1;25;855,8090719;1867,117655;895,253076;15;500;3,094514354
16,3803;1351,47;522,451;1608,28;15;60,85949863;15;25;1;25;855,8082282;1867,186411;895,2864764;15;500;3,094634455
16,3814;1351,56;522,485;1608,38;15;60,86179081;15;25;1;25;855,8084537;1867,302751;895,3421437;15;500;3,094836732
16,3861;1351,94;522,635;1608,84;15;60,87196367;15;25;1;25;855,8019685;1867,829861;895,5982134;15;500;3,095734341
16,3907;1352,33;522,783;1609,3;15;60,88199534;15;25;1;25;855,7973498;1868,358967;895,8542831;15;500;3,096619321
16,3908;1352,33;522,783;1609,3;15;60,882067;15;25;1;25;855,797313;1868,358927;895,8542831;15;500;3,096625643
16,3909;1352,34;522,789;1609,32;15;60,88242531;15;25;1;25;855,7956817;1868,3804;895,8654166;15;500;3,09665725
16,391;1352,35;522,79;1609,32;15;60,88249698;15;25;1;25;855,7978044;1868,382673;895,8654166;15;500;3,096663571
16,3984;1352,96;523,027;1610,05;15;60,89862379;15;25;1;25;855,7888122;1869,220553;896,271788;15;500;3,09808589
16,4029;1353,33;523,171;1610,49;15;60,90844583;15;25;1;25;855,7839548;1869,726176;896,5167243;15;500;3,098951941
16,4039;1353,42;523,204;1610,59;15;60,91066861;15;25;1;25;855,7840918;1869,842419;896,5723916;15;500;3,09914791
16,408;1353,75;523,333;1610,99;15;60,91948903;15;25;1;25;855,7782034;1870,300495;896,7950609;15;500;3,099925473
16,4082;1353,77;523,34;1611,01;15;60,91999105;15;25;1;25;855,7786571;1870,324201;896,8061944;15;500;3,099969725
16,4133;1354,19;523,502;1611,51;15;60,93103685;15;25;1;25;855,7729042;1870,898514;897,084531;15;500;3,100943274
16,4162;1354,43;523,595;1611,8;15;60,93742159;15;25;1;25;855,7687294;1871,230716;897,2459662;15;500;3,101505917
16,4199;1354,73;523,713;1612,16;15;60,94538575;15;25;1;25;855,7642594;1871,643866;897,4463686;15;500;3,102207647
16,4215;1354,87;523,765;1612,32;15;60,94890187;15;25;1;25;855,7635863;1871,828897;897,5354363;15;500;3,102517423
16,4246;1355,12;523,863;1612,62;15;60,95564778;15;25;1;25;855,7597646;1872,173083;897,7024383;15;500;3,103111691
16,4255;1355,2;523,891;1612,71;15;60,95758561;15;25;1;25;855,7595082;1872,277293;897,7525389;15;500;3,103282386
16,4263;1355,26;523,916;1612,79;15;60,95923641;15;25;1;25;855,7570719;1872,367555;897,7970728;15;500;3,103427793
16,4281;1355,41;523,973;1612,96;15;60,9631842;15;25;1;25;855,7567146;1872,564533;897,8917072;15;500;3,103775508
16,4447;1356,78;524,503;1614,59;15;60,99923136;15;25;1;25;855,7383314;1874,437133;898,7990847;15;500;3,10694929
16,4477;1357,03;524,601;1614,89;15;61,00598415;15;25;1;25;855,7345065;1874,781304;898,9660866;15;500;3,107543602
16,4496;1357,18;524,66;1615,08;15;61,01000752;15;25;1;25;855,7301498;1874,997201;899,0718546;15;500;3,107897664
16,4546;1357,6;524,82;1615,57;15;61,02092975;15;25;1;25;855,7263177;1875,561938;899,3446244;15;500;3,108858699
16,455;1357,63;524,832;1615,61;15;61,02172026;15;25;1;25;855,7250581;1875,607021;899,3668914;15;500;3,108928248
16,4588;1357,94;524,954;1615,98;15;61,03005739;15;25;1;25;855,7208128;1876,032001;899,5728605;15;500;3,109661681
16,4594;1357,99;524,971;1616,03;15;61,03127933;15;25;1;25;855,7218973;1876,091213;899,6006942;15;500;3,109769167
16,4641;1358,38;525,121;1616,49;15;61,04148727;15;25;1;25;855,7174275;1876,620432;899,8567639;15;500;3,110667004
16,4718;1359,01;525,368;1617,25;15;61,05831337;15;25;1;25;855,7070533;1877,491571;900,2798355;15;500;3,112146568
16,4744;1359,23;525,45;1617,51;15;61,06392333;15;25;1;25;855,7041826;1877,79032;900,4245706;15;500;3,112639764
16,4763;1359,39;525,512;1617,7;15;61,06816718;15;25;1;25;855,7021072;1878,00866;900,5303385;15;500;3,113012826
16,4764;1359,39;525,514;1617,7;15;61,06831104;15;25;1;25;855,7022762;1878,008842;900,5303385;15;500;3,113025472
16,4784;1359,56;525,58;1617,91;15;61,07284302;15;25;1;25;855,6983707;1878,24843;900,6472399;15;500;3,113423828
16,4785;1359,57;525,582;1617,91;15;61,07291496;15;25;1;25;855,7006025;1878,250832;900,6472399;15;500;3,113430152
16,482;1359,85;525,692;1618,25;15;61,08046917;15;25;1;25;855,6955144;1878,640064;900,8365088;15;500;3,114094085
16,4833;1359,97;525,736;1618,39;15;61,08349117;15;25;1;25;855,694261;1878,801242;900,9144431;15;500;3,114359661
16,49;1360,52;525,949;1619,04;15;61,09810008;15;25;1;25;855,687755;1879,548824;901,2762807;15;500;3,115643292
16,4978;1361,16;526,197;1619,81;15;61,11501717;15;25;1;25;855,6773873;1880,431547;901,7049191;15;500;3,117129305
16,4983;1361,21;526,215;1619,86;15;61,11624118;15;25;1;25;855,6785877;1880,490885;901,7327528;15;500;3,117236805
16,5003;1361,37;526,277;1620,05;15;61,12048945;15;25;1;25;855,6765095;1880,709216;901,8385207;15;500;3,117609896
16,5038;1361,66;526,389;1620,4;15;61,12812282;15;25;1;25;855,671554;1881,110187;902,0333563;15;500;3,1182802
16,5051;1361,77;526,432;1620,53;15;61,13107566;15;25;1;25;855,6702851;1881,259735;902,1057238;15;500;3,118539471
16,5053;1361,78;526,435;1620,54;15;61,13129172;15;25;1;25;855,670467;1881,27154;902,1112906;15;500;3,118558442
16,5125;1362,38;526,667;1621,25;15;61,14721128;15;25;1;25;855,6631421;1882,087872;902,5065286;15;500;3,119955994
16,5165;1362,71;526,794;1621,65;15;61,15592954;15;25;1;25;855,6570724;1882,545679;902,7291979;15;500;3,120721184
16,5209;1363,07;526,935;1622,08;15;61,16558622;15;25;1;25;855,6520049;1883,03939;902,9685674;15;500;3,121568596
16,5288;1363,72;527,187;1622,86;15;61,18281424;15;25;1;25;855,6418946;1883,93396;903,4027725;15;500;3,123080055
16,5301;1363,83;527,228;1622,98;15;61,18555397;15;25;1;25;855,6425826;1884,074008;903,4695733;15;500;3,123320375
16,5312;1363,92;527,262;1623,09;15;61,18793332;15;25;1;25;855,6406598;1884,199627;903,5308074;15;500;3,123529074
16,5371;1364,41;527,452;1623,67;15;61,20091355;15;25;1;25;855,6347171;1884,866514;903,8536779;15;500;3,124667445
16,5375;1364,44;527,464;1623,71;15;61,20177901;15;25;1;25;855,6334235;1884,911551;903,8759448;15;500;3,124743338
16,5391;1364,57;527,515;1623,86;15;61,20524102;15;25;1;25;855,6327189;1885,08492;903,9594458;15;500;3,125046908
16,5465;1365,18;527,75;1624,59;15;61,22140016;15;25;1;25;855,6234729;1885,922359;904,3658173;15;500;3,126463588
16,5503;1365,49;527,872;1624,96;15;61,22969813;15;25;1;25;855,6192467;1886,347309;904,5717864;15;500;3,127190915
16,5533;1365,74;527,967;1625,26;15;61,23619313;15;25;1;25;855,6151936;1886,691184;904,7387884;15;500;3,127760133
16,5654;1366,74;528,352;1626,44;15;61,26261456;15;25;1;25;855,6035316;1888,048374;905,3956628;15;500;3,130075013
16,5758;1367,6;528,685;1627,47;15;61,2854374;15;25;1;25;855,5905099;1889,229948;905,9690363;15;500;3,132073725
16,5759;1367,61;528,689;1627,48;15;61,28572636;15;25;1;25;855,5907738;1889,241842;905,974603;15;500;3,132099025
16,5792;1367,88;528,794;1627,8;15;61,29295092;15;25;1;25;855,5874127;1889,60967;906,1527385;15;500;3,132731544
16,5805;1367,99;528,836;1627,93;15;61,29584102;15;25;1;25;855,5860539;1889,759107;906,225106;15;500;3,132984553
16,5806;1367,99;528,837;1627,93;15;61,29591328;15;25;1;25;855,5861375;1889,759198;906,225106;15;500;3,132990878
16,5815;1368,07;528,867;1628,03;15;61,2980087;15;25;1;25;855,5839505;1889,872913;906,2807733;15;500;3,133174311
16,5824;1368,14;528,896;1628,12;15;61,2999597;15;25;1;25;855,5817878;1889,975045;906,3308739;15;500;3,133345093
16,5833;1368,22;528,925;1628,2;15;61,30191076;15;25;1;25;855,5837203;1890,070005;906,3754078;15;500;3,133515876
16,594;1369,1;529,267;1629,26;15;61,32540157;15;25;1;25;855,5692192;1891,284771;906,9654814;15;500;3,135571635
16,5968;1369,33;529,356;1629,53;15;61,33154706;15;25;1;25;855,5668463;1891,595622;907,1157832;15;500;3,136109307
16,6;1369,6;529,458;1629,84;15;61,33856105;15;25;1;25;855,565312;1891,953813;907,2883519;15;500;3,136722892
16,6018;1369,74;529,516;1630,02;15;61,34253847;15;25;1;25;855,5609503;1892,158031;907,3885531;15;500;3,137070803
16,604;1369,92;529,584;1630,23;15;61,34723944;15;25;1;25;855,5592209;1892,399927;907,5054545;15;500;3,137481974
16,6078;1370,23;529,705;1630,61;15;61,35548525;15;25;1;25;855,5528208;1892,834095;907,7169903;15;500;3,138203112
16,6094;1370,37;529,757;1630,76;15;61,35910225;15;25;1;25;855,5541613;1893,009672;907,8004913;15;500;3,138519403
16,6098;1370,4;529,769;1630,8;15;61,35989802;15;25;1;25;855,5529073;1893,054744;907,8227583;15;500;3,138588987
16,6102;1370,44;529,783;1630,85;15;61,36091084;15;25;1;25;855,5517123;1893,111488;907,8505919;15;500;3,138677549
16,6106;1370,47;529,795;1630,88;15;61,36170664;15;25;1;25;855,5525376;1893,147208;907,8672921;15;500;3,138747134
16,6146;1370,79;529,921;1631,27;15;61,37038887;15;25;1;25;855,5464458;1893,593314;908,0843947;15;500;3,139506243
16,6157;1370,89;529,958;1631,39;15;61,37292146;15;25;1;25;855,5447387;1893,730758;908,1511955;15;500;3,139727651
16,6189;1371,15;530,059;1631,7;15;61,37986862;15;25;1;25;855,5411081;1894,086668;908,3237642;15;500;3,140334948
16,6214;1371,36;530,138;1631,94;15;61,38529673;15;25;1;25;855,5401173;1894,364185;908,4573658;15;500;3,140809402
16,6268;1371,81;530,313;1632,48;15;61,39731293;15;25;1;25;855,5331411;1894,983444;908,7579693;15;500;3,141859542
16,6348;1372,46;530,566;1633,26;15;61,41476302;15;25;1;25;855,523044;1895,877897;909,1921745;15;500;3,143384177
16,635;1372,48;530,573;1633,28;15;61,41519753;15;25;1;25;855,523522;1895,901632;909,2033079;15;500;3,143422135
16,6378;1372,71;530,662;1633,55;15;61,42135356;15;25;1;25;855,5211414;1896,212459;909,3536097;15;500;3,143959879
16,6407;1372,95;530,755;1633,84;15;61,42780004;15;25;1;25;855,5169465;1896,54453;909,515045;15;500;3,144522934
16,648;1373,55;530,988;1634,56;15;61,443811;15;25;1;25;855,5076121;1897,370148;909,9158497;15;500;3,145921104
16,6486;1373,6;531,007;1634,61;15;61,44504282;15;25;1;25;855,508911;1897,4296;909,9436834;15;500;3,146028657
16,6525;1373,92;531,131;1634,99;15;61,45359384;15;25;1;25;855,504724;1897,866143;910,1552192;15;500;3,146775207
16,6576;1374,34;531,293;1635,49;15;61,46475571;15;25;1;25;855,4989106;1898,440209;910,4335559;15;500;3,147749532
16,6584;1374,41;531,32;1635,58;15;61,46664042;15;25;1;25;855,4965471;1898,542107;910,4836565;15;500;3,14791403
16,6601;1374,55;531,373;1635,74;15;61,47026503;15;25;1;25;855,4959206;1898,72715;910,5727242;15;500;3,148230373
16,662;1374,7;531,433;1635,92;15;61,4743974;15;25;1;25;855,4937306;1898,933706;910,6729254;15;500;3,148591007
16,6642;1374,89;531,505;1636,15;15;61,47932766;15;25;1;25;855,4902182;1899,196861;910,8009602;15;500;3,14902124
16,6666;1375,09;531,583;1636,39;15;61,48469345;15;25;1;25;855,4871323;1899,472087;910,9345618;15;500;3,149489438
16,6683;1375,23;531,636;1636,55;15;61,48839182;15;25;1;25;855,4864672;1899,657086;911,0236295;15;500;3,149812117
16,6719;1375,53;531,75;1636,9;15;61,49629703;15;25;1;25;855,4836232;1900,060258;911,2184652;15;500;3,150501771
16,6755;1375,82;531,866;1637,26;15;61,50427594;15;25;1;25;855,4769095;1900,470822;911,4188675;15;500;3,15119776
16,6778;1376,01;531,939;1637,48;15;61,50928151;15;25;1;25;855,4755498;1900,724708;911,5413357;15;500;3,151634339
16,6826;1376,41;532,092;1637,95;15;61,51980197;15;25;1;25;855,4711969;1901,265523;911,8029721;15;500;3,152551798
16,6833;1376,47;532,115;1638,02;15;61,52139836;15;25;1;25;855,470644;1901,346174;911,8419392;15;500;3,152691
16,6862;1376,7;532,206;1638,3;15;61,52763924;15;25;1;25;855,4663873;1901,666547;911,9978077;15;500;3,153235157
16,6872;1376,79;532,238;1638,4;15;61,52988904;15;25;1;25;855,4663671;1901,782601;912,0534751;15;500;3,153431307
16,6884;1376,89;532,277;1638,52;15;61,53257441;15;25;1;25;855,4648229;1901,920208;912,1202758;15;500;3,153665423
16,6916;1377,15;532,377;1638,83;15;61,53946988;15;25;1;25;855,4610985;1902,275982;912,2928446;15;500;3,154266537
16,6922;1377,2;532,399;1638,9;15;61,54099427;15;25;1;25;855,4584641;1902,354362;912,3318117;15;500;3,154399415
16,6927;1377,25;532,415;1638,95;15;61,54208314;15;25;1;25;855,4594715;1902,413498;912,3596454;15;500;3,154494329
16,6934;1377,3;532,437;1639,01;15;61,54360759;15;25;1;25;855,4589058;1902,482526;912,3930457;15;500;3,154627208
16,6961;1377,52;532,521;1639,27;15;61,54941544;15;25;1;25;855,4561717;1902,78134;912,5377808;15;500;3,155133416
16,6982;1377,7;532,589;1639,49;15;61,55413478;15;25;1;25;855,4523603;1903,032548;912,6602489;15;500;3,155544714
16,702;1378,01;532,709;1639,85;15;61,56234015;15;25;1;25;855,4500083;1903,447851;912,8606513;15;500;3,156259746
16,7141;1379,01;533,098;1641,05;15;61,58921601;15;25;1;25;855,4344373;1904,823746;913,5286592;15;500;3,158601063
16,7163;1379,19;533,166;1641,26;15;61,59386616;15;25;1;25;855,4327286;1905,065635;913,6455606;15;500;3,159006057
16,7166;1379,22;533,177;1641,29;15;61,59466544;15;25;1;25;855,4334242;1905,101216;913,6622608;15;500;3,159075666
16,7226;1379,71;533,368;1641,88;15;61,60789168;15;25;1;25;855,4253992;1905,777284;913,990698;15;500;3,160227384
16,7239;1379,82;533,409;1642,01;15;61,61065361;15;25;1;25;855,4239852;1905,926634;914,0630655;15;500;3,160467856
16,7274;1380,1;533,519;1642,35;15;61,61828598;15;25;1;25;855,4188744;1906,315697;914,2523344;15;500;3,161132322
16,7409;1381,22;533,952;1643,68;15;61,64817156;15;25;1;25;855,4041173;1907,843325;914,9927099;15;500;3,163733304
16,7467;1381,7;534,137;1644,25;15;61,66097427;15;25;1;25;855,3977269;1908,497942;915,3100136;15;500;3,164847142
16,7507;1382,02;534,263;1644,64;15;61,66963235;15;25;1;25;855,3916609;1908,943982;915,5271162;15;500;3,16560026
16,7519;1382,12;534,3;1644,75;15;61,67225187;15;25;1;25;855,3919733;1909,072002;915,5883503;15;500;3,165828096
16,7526;1382,18;534,324;1644,83;15;61,67392551;15;25;1;25;855,3894381;1909,162084;915,6328841;15;500;3,165973659
16,7564;1382,5;534,446;1645,2;15;61,68229451;15;25;1;25;855,3871645;1909,589057;915,8388532;15;500;3,166701476
16,757;1382,55;534,465;1645,26;15;61,68367734;15;25;1;25;855,3863124;1909,657766;915,8722536;15;500;3,166821725
16,7601;1382,8;534,563;1645,56;15;61,69044642;15;25;1;25;855,3824847;1910,001787;916,0392556;15;500;3,167410316
16,7608;1382,86;534,587;1645,63;15;61,69204783;15;25;1;25;855,3820472;1910,082557;916,0782228;15;500;3,167549553
16,7609;1382,87;534,589;1645,64;15;61,69219341;15;25;1;25;855,3821412;1910,094267;916,0837895;15;500;3,167562211
16,762;1382,96;534,626;1645,75;15;61,69474121;15;25;1;25;855,3804996;1910,220147;916,1450235;15;500;3,167783726
16,7714;1383,74;534,925;1646,67;15;61,71541913;15;25;1;25;855,3712718;1911,277881;916,6571629;15;500;3,16958119
16,7715;1383,74;534,927;1646,68;15;61,71556478;15;25;1;25;855,3693772;1911,287413;916,6627297;15;500;3,169593849
16,7734;1383,9;534,987;1646,86;15;61,71971587;15;25;1;25;855,369166;1911,496106;916,7629309;15;500;3,169954614
