hours,Price,Price,,,,
3171,66,69.915,,,,
3172,49.47,85.91,,,,
3173,39.33,95.87,,,,
3174,39.02,89.33,,,,
3175,26.05,66.985,,,,
3176,-0.6,38.05,,,,
3177,-37.605,-0.175,,,,
3178,-77.7,-25.44,,,,
3179,-99.075,-50.74,,,,
3180,-93.28,-20.845,,,,
3181,-53.57,-1.18,,,,
3182,-0.720000000000001,14.405,,,,
3183,39.975,70.58,,,,
3184,63.01,90.215,,,,
3185,91.76,131.605,,,,
3186,105.18,133.995,,,,
3187,94.005,106.74,,,,
3188,82.95,97.185,,,,
3189,72.5,82.535,,,,
3190,72.135,82.985,,,,
3191,65.915,76.74,,,,
3192,63.61,69.65,,,,
3193,65.08,64.01,,,,
3194,65.675,62.01,,,,
3195,80.96,69.91,,,,
3196,93.41,78.505,,,,
3197,121.905,73.12,,,,
3198,112.065,60.92,,,,
3199,84.295,30.34,,,,
3200,55.69,11.31,,,,
3201,46.845,-3.085,,,,
3202,43.57,-20.155,,,,
3203,44.33,-34.075,,,,
3204,43.43,-28.43,,,,
3205,43.78,-16.61,,,,
3206,44.52,13.08,,,,
3207,78.365,40.88,,,,
3208,93.365,83.065,,,,
3209,131.855,106.225,,,,
3210,139.295,119.31,,,,
3211,111.16,114.045,,,,
3212,97.155,104.185,,,,
3213,76.995,103.79,,,,
3214,71.28,113.52,,,,
3215,64.2,95.525,,,,
3216,57.505,91.74,,,,
3217,53.105,89.625,,,,
3218,51.75,93.56,,,,
3219,60.38,100.51,,,,
3220,86.93,93.85,,,,
3221,93.67,111.445,,,,
3222,82.845,107.77,,,,
3223,50.99,83.61,,,,
3224,39.715,54.44,,,,
3225,25.355,49.98,,,,
3226,-4.675,44.515,,,,
3227,-15.465,44.45,,,,
3228,-21.04,43.8,,,,
3229,-11.975,45.5,,,,
3230,20.14,48.975,,,,
3231,36.61,96.005,,,,
3232,76.07,88.9,,,,
3233,100.68,110.465,,,,
3234,114.82,122.53,,,,
3235,110.075,111.16,,,,
3236,101.115,103.6,,,,
3237,98.615,93.645,,,,
3238,102.395,88.48,,,,
3239,84.45,79.35,,,,
3240,80.44,70.605,,,,
3241,72,66.655,,,,
3242,77.76,64.95,,,,
3243,80.465,74.58,,,,
3244,91.495,89.62,,,,
3245,96.7,101.09,,,,
3246,90.575,115.74,,,,
3247,63.285,88.27,,,,
3248,40.465,62.91,,,,
3249,22.96,43.385,,,,
3250,0,22.775,,,,
3251,-0.655,19.755,,,,
3252,-2.43,8.16,,,,
3253,4.675,6.645,,,,
3254,22.335,51.89,,,,
3255,90.5,86.23,,,,
3256,94.695,93.595,,,,
3257,110.45,104.455,,,,
3258,124.385,118.32,,,,
3259,114.075,109.89,,,,
3260,104.15,98,,,,
3261,97.945,85.875,,,,
3262,99.295,97.45,,,,
3263,90.25,88.07,,,,
3264,80.22,84.44,,,,
3265,79.335,75.69,,,,
3266,79.19,76.26,,,,
3267,86.7,84.965,,,,
3268,89.72,97.415,,,,
3269,91.055,106.315,,,,
3270,101.21,101.595,,,,
3271,80.895,94.975,,,,
3272,58.28,77.265,,,,
3273,40.515,48.5,,,,
3274,33.88,18.93,,,,
3275,21.98,17.18,,,,
3276,15.395,19.91,,,,
3277,22.66,30.505,,,,
3278,66.28,60.085,,,,
3279,92.275,83.045,,,,
3280,101.33,95.795,,,,
3281,109.72,108.95,,,,
3282,122.405,122.455,,,,
3283,108.31,114.825,,,,
3284,96.305,100.5,,,,
3285,86.64,92.745,,,,
3286,96.51,92.125,,,,
3287,87.87,79.235,,,,
3288,85.165,79.47,,,,
3289,79.205,74.13,,,,
3290,81.6,78.44,,,,
3291,94.01,81.49,,,,
3292,98.695,81.59,,,,
3293,104.29,79.605,,,,
3294,101.82,74.385,,,,
3295,100.095,62.07,,,,
3296,75.815,41.035,,,,
3297,58.1,32.87,,,,
3298,47.515,31.42,,,,
3299,46.075,21.115,,,,
3300,50.83,13.31,,,,
3301,59.31,20.58,,,,
3302,77.81,35.765,,,,
3303,86.15,63.65,,,,
3304,95.475,86.33,,,,
3305,111.105,108.885,,,,
3306,113.255,124.96,,,,
3307,102.86,115.385,,,,
3308,94.895,102.505,,,,
3309,84.39,92.68,,,,
3310,81.2,93.955,,,,
3311,68.785,86.265,,,,
3312,68.885,85.115,,,,
3313,62.335,80.89,,,,
3314,63.575,85.075,,,,
3315,64.74,89.34,,,,
3316,63.44,91.555,,,,
3317,63.385,88.845,,,,
3318,59.025,77.945,,,,
3319,41.365,49.555,,,,
3320,5.685,32.56,,,,
3321,-1.6,4.6,,,,
3322,-6.43,-3.45,,,,
3323,-5.365,-11.105,,,,
3324,-1.48,-6.035,,,,
3325,-0.96,6.86,,,,
3326,0.645,28.26,,,,
3327,34.345,42.605,,,,
3328,61.84,80.185,,,,
3329,90.385,98.805,,,,
3330,105.9,110.415,,,,
3331,97.47,109.49,,,,
3332,87,95.405,,,,
3333,79.81,84.415,,,,
3334,73.545,80.745,,,,
3335,64.685,72.525,,,,
3336,61.94,73.06,,,,
3337,56.76,68.59,,,,
3338,58.455,69.075,,,,
3339,54.505,73.11,,,,
3340,53.075,77.705,,,,
3341,47.96,78.585,,,,
3342,34.945,63.375,,,,
3343,3.98,35.84,,,,
3344,-2.155,7.25,,,,
3345,-26.95,1.125,,,,
3346,-70.035,-5.32,,,,
3347,-65,-4.655,,,,
3348,-64.16,-0.175,,,,
3349,-37.785,-0.055,,,,
3350,-7.005,3.095,,,,
3351,1.065,40.64,,,,
3352,50.38,66.31,,,,
3353,84.445,92.2,,,,
3354,98.595,106.725,,,,
3355,102.88,98.92,,,,
3356,90.48,87.615,,,,
3357,83.275,76.44,,,,
3358,85.52,70.81,,,,
3359,75.555,61.93,,,,
3360,78.18,55.67,,,,
3361,74.825,52.915,,,,
3362,77.25,53.98,,,,
3363,89.6,57.425,,,,
3364,101.795,71.055,,,,
3365,106.51,72.32,,,,
3366,90.205,58.195,,,,
3367,66.975,39.19,,,,
3368,49.765,30.8,,,,
3369,40.2,22.68,,,,
3370,29.76,-24.295,,,,
3371,28.05,-10.42,,,,
3372,33.71,-12.555,,,,
3373,34.07,17.555,,,,
3374,37.835,34.355,,,,
3375,67.02,41.16,,,,
3376,84.47,74.62,,,,
3377,105.69,100.74,,,,
3378,122.38,98.905,,,,
3379,114.79,98.42,,,,
3380,100.435,95.67,,,,
3381,82.17,95.75,,,,
3382,90.28,96.765,,,,
3383,80.74,86.64,,,,
3384,76.74,76.655,,,,
3385,72.69,72.9,,,,
3386,72.485,75.605,,,,
3387,81.19,83.9,,,,
3388,104.41,97.75,,,,
3389,110.615,107.13,,,,
3390,98.695,101.71,,,,
3391,83.12,88.595,,,,
3392,61.6,75.16,,,,
3393,37.13,67.48,,,,
3394,17.255,25.415,,,,
3395,9.56,22.98,,,,
3396,6.605,31.405,,,,
3397,22.85,34.125,,,,
3398,29.56,42.57,,,,
3399,68.32,75.505,,,,
3400,89.85,91.08,,,,
3401,105.935,102.66,,,,
3402,104.26,127.76,,,,
3403,104.52,115.07,,,,
3404,100.805,101.965,,,,
3405,100.89,86.11,,,,
3406,94.12,83.24,,,,
3407,84.655,74.865,,,,
3408,75.065,71.245,,,,
3409,72.01,68.815,,,,
3410,73.325,67.94,,,,
3411,77.725,75.38,,,,
3412,95.41,95.91,,,,
3413,108.71,107.575,,,,
3414,99.83,98.46,,,,
3415,86.29,82.575,,,,
3416,74.635,66.315,,,,
3417,70.86,43.01,,,,
3418,37.04,28.55,,,,
3419,30.535,16.93,,,,
3420,35.21,16.655,,,,
3421,33.8,23.77,,,,
3422,47.17,32.805,,,,
3423,75.64,72.415,,,,
3424,101.065,87.155,,,,
3425,117.95,112.94,,,,
3426,139.26,133.495,,,,
3427,132.87,125.37,,,,
3428,107.165,111.875,,,,
3429,95.35,98.575,,,,
3430,88.72,92.215,,,,
3431,80.925,84.41,,,,
3432,74.235,81.995,,,,
3433,78.29,82.73,,,,
3434,72.855,85.375,,,,
3435,77.54,93.15,,,,
3436,97.76,112.45,,,,
3437,115.25,119.45,,,,
3438,99.96,110.22,,,,
3439,79.25,99.85,,,,
3440,70.94,88.6,,,,
3441,53.01,82.57,,,,
3442,41.38,81.9,,,,
3443,28.45,76.235,,,,
3444,24.7,78.22,,,,
3445,31.245,75.49,,,,
3446,35.855,82,,,,
3447,71.595,87.485,,,,
3448,93.715,108.885,,,,
3449,118.555,129.69,,,,
3450,143.56,131.43,,,,
3451,127.335,132.115,,,,
3452,112.005,112.155,,,,
3453,97.155,101.4,,,,
3454,94.77,98.49,,,,
3455,84.565,90.325,,,,
3456,81.695,86.105,,,,
3457,81.72,88.325,,,,
3458,86,83.045,,,,
3459,94.105,85.05,,,,
3460,110.87,95.94,,,,
3461,110.245,101.09,,,,
3462,102.89,93.06,,,,
3463,88.45,85.375,,,,
3464,64.91,62.54,,,,
3465,44.08,27.17,,,,
3466,39.655,18,,,,
3467,28.025,6.52,,,,
3468,30.665,-1.955,,,,
3469,36.685,-0.055,,,,
3470,40.05,4.485,,,,
3471,70.45,60.06,,,,
3472,94.35,85.5,,,,
3473,101.935,106.055,,,,
3474,117.42,123.035,,,,
3475,112.645,120.96,,,,
3476,104.585,106.895,,,,
3477,96.17,97.085,,,,
3478,92.3,102.615,,,,
3479,87.19,87.8,,,,
3480,87.47,84.29,,,,
3481,87.69,82.05,,,,
3482,89.555,84.92,,,,
3483,89.31,88.73,,,,
3484,86.69,92.245,,,,
3485,82.84,87.48,,,,
3486,77.365,54.125,,,,
3487,71.23,37.46,,,,
3488,35.3,19.27,,,,
3489,5.395,1.965,,,,
3490,1.62,-3.015,,,,
3491,-6.56,-18,,,,
3492,-13.18,-21.895,,,,
3493,-99.99,-9.96,,,,
3494,7.565,-2.25,,,,
3495,60.15,50.115,,,,
3496,85.465,86.035,,,,
3497,97.835,90.7,,,,
3498,114.665,113.735,,,,
3499,123.62,109.21,,,,
3500,106.64,98.955,,,,
3501,98.97,90,,,,
3502,102.105,80.005,,,,
3503,91.6,76.235,,,,
3504,87.985,76.315,,,,
3505,83.985,76.935,,,,
3506,85.005,80.06,,,,
3507,83.245,82.46,,,,
3508,76.945,89.92,,,,
3509,68.435,96.775,,,,
3510,25.475,88.82,,,,
3511,0.01,73.41,,,,
3512,-2.445,48.185,,,,
3513,-13.98,39.375,,,,
3514,-51.86,35.055,,,,
3515,-123.31,26.795,,,,
3516,-211.945,19.305,,,,
3517,-86.23,-65.995,,,,
3518,-12.055,37.375,,,,
3519,27.635,72.94,,,,
3520,70.585,95.57,,,,
3521,86.905,110.555,,,,
3522,96.89,129.795,,,,
3523,93.485,126.86,,,,
3524,86.15,107.3,,,,
3525,78.5,96.085,,,,
3526,64.76,90.18,,,,
3527,61.43,89,,,,
3528,59.86,84.78,,,,
3529,58.03,81.545,,,,
3530,61.85,80.91,,,,
3531,69.17,82.435,,,,
3532,81.72,85.41,,,,
3533,84.635,85.105,,,,
3534,67.475,65.155,,,,
3535,45.88,38.74,,,,
3536,38.945,30.305,,,,
3537,18.65,15.165,,,,
3538,-13.505,-25.135,,,,
3539,-47.475,-94.76,,,,
3540,-60.445,-176.735,,,,
3541,-20.995,-53.805,,,,
3542,26.26,18.69,,,,
3543,40.505,36.505,,,,
3544,61.775,68.745,,,,
3545,101.475,95.275,,,,
3546,119.515,105.16,,,,
3547,113.43,92.34,,,,
3548,97.645,81.825,,,,
3549,85.83,74.53,,,,
3550,84.145,63.665,,,,
3551,82.525,53.5,,,,
3552,78.27,50.68,,,,
3553,76.755,46.195,,,,
3554,79.03,47.77,,,,
3555,86.27,51.955,,,,
3556,97.095,62.85,,,,
3557,110.455,69.38,,,,
3558,100.625,57.78,,,,
3559,83.77,32.245,,,,
3560,73.935,23.895,,,,
3561,64.25,0.795000000000002,,,,
3562,58.015,-30.98,,,,
3563,52.01,-64.3,,,,
3564,51.55,-76.825,,,,
3565,58.185,-33.4,,,,
3566,65.09,21.75,,,,
3567,80.21,35.99,,,,
3568,88.42,51.105,,,,
3569,120.155,85.755,,,,
3570,131.065,105.665,,,,
3571,100.61,109.545,,,,
3572,93.465,96.975,,,,
3573,84.605,88.015,,,,
3574,77.01,86.735,,,,
3575,67.23,83.675,,,,
3576,61.87,76.465,,,,
3577,61.145,78.895,,,,
3578,62.19,79.03,,,,
3579,65.395,86.385,,,,
3580,71.69,95.33,,,,
3581,92.775,105.855,,,,
3582,80.335,98.16,,,,
3583,75.45,86.42,,,,
3584,58.41,77.335,,,,
3585,44.045,68.715,,,,
3586,20.32,62.085,,,,
3587,14.605,54.89,,,,
3588,15.47,54.615,,,,
3589,21.215,58.98,,,,
3590,41.835,69.625,,,,
3591,66.82,81.235,,,,
3592,79.925,91.625,,,,
3593,93,119.555,,,,
3594,116.21,132.795,,,,
3595,118.29,109.36,,,,
3596,103.795,98.235,,,,
3597,91.865,89.945,,,,
3598,91.3,88.96,,,,
3599,85.3,80.065,,,,
3600,77.065,70.36,,,,
3601,78.005,69.895,,,,
3602,75.81,72.125,,,,
3603,84.215,82.055,,,,
3604,95.68,86.47,,,,
3605,100.245,98.505,,,,
3606,93.375,82.84,,,,
3607,85.04,85.705,,,,
3608,70.245,72.06,,,,
3609,63.525,58.815,,,,
3610,47.435,34.07,,,,
3611,30.77,26.4,,,,
3612,27.815,24.405,,,,
3613,28.315,20.535,,,,
3614,62.78,30.84,,,,
3615,73.555,58.485,,,,
3616,85,76.45,,,,
3617,102.195,88.92,,,,
3618,123.845,99.265,,,,
3619,113.8,93.11,,,,
3620,97.355,88.355,,,,
3621,88.385,76.46,,,,
3622,87.795,76.005,,,,
3623,79.085,71.035,,,,
3624,73.01,70.2,,,,
3625,69.16,62.22,,,,
3626,71.055,65.465,,,,
3627,81.965,72.71,,,,
3628,95.23,80.895,,,,
3629,97.425,83.045,,,,
3630,93.275,79.535,,,,
3631,84.685,69.075,,,,
3632,74.645,53.08,,,,
3633,67.14,46.83,,,,
3634,59.36,26.25,,,,
3635,49.65,7.65,,,,
3636,43.45,1.48,,,,
3637,43.37,0.05,,,,
3638,49.875,32.96,,,,
3639,70.86,56.94,,,,
3640,81.6,65.05,,,,
3641,94.77,76.36,,,,
3642,100.385,90.445,,,,
3643,92.115,83.345,,,,
3644,87.49,80.36,,,,
3645,78.04,71.075,,,,
3646,76.405,57.105,,,,
3647,74.035,51.66,,,,
3648,74.045,45.765,,,,
3649,66.565,40.81,,,,
3650,71.81,44.51,,,,
3651,72.065,46.955,,,,
3652,71.77,53.205,,,,
3653,67.635,53.725,,,,
3654,65,48.435,,,,
3655,55.41,42.165,,,,
3656,32.665,31.03,,,,
3657,19.37,21.575,,,,
3658,8.545,13.03,,,,
3659,-2.02,-8.695,,,,
3660,-5.03,-19.09,,,,
3661,-1.9,-18.05,,,,
3662,5.165,11.285,,,,
3663,43.775,37.675,,,,
3664,64.5,47.6,,,,
3665,74.13,76.73,,,,
3666,80.385,90.855,,,,
3667,78.47,98.545,,,,
3668,76.27,93.08,,,,
3669,68.395,85.11,,,,
3670,55.87,90.075,,,,
3671,49.41,81.425,,,,
3672,42.27,83.85,,,,
3673,38.305,75.34,,,,
3674,40.96,75.685,,,,
3675,38.64,80.105,,,,
3676,36.94,95.89,,,,
3677,34.44,116.905,,,,
3678,25.89,106.365,,,,
3679,10.945,85.15,,,,
3680,-2.46,56.425,,,,
3681,-10,41.9,,,,
3682,-22.215,34.13,,,,
3683,-70.77,25.85,,,,
3684,-57.615,22.575,,,,
3685,-53,27.34,,,,
3686,-17.85,31.865,,,,
3687,16.615,67.33,,,,
3688,44.105,93.19,,,,
3689,68.38,120.2,,,,
3690,83.985,140.89,,,,
3691,98,133.675,,,,
3692,95.63,111.37,,,,
3693,86.07,93.54,,,,
3694,86.955,93.315,,,,
3695,76.825,86.34,,,,
3696,79.99,82.2,,,,
3697,73.255,77.745,,,,
3698,72.545,76.89,,,,
3699,79.35,83.195,,,,
3700,99.52,107.095,,,,
3701,129.045,114.325,,,,
3702,121.34,93.735,,,,
3703,96.94,65.225,,,,
3704,80.245,47.45,,,,
3705,74.44,36.195,,,,
3706,68.31,23.37,,,,
3707,61.725,-17.005,,,,
3708,58.6,-2.265,,,,
3709,61.24,6.65,,,,
3710,64.51,21.7,,,,
3711,85.355,45.795,,,,
3712,93.75,82.205,,,,
3713,120.91,88,,,,
3714,153.35,99.5,,,,
3715,147.085,106.385,,,,
3716,118.265,97.14,,,,
3717,96.955,78.495,,,,
3718,92.87,68.095,,,,
3719,88.45,58.055,,,,
3720,85.255,57.87,,,,
3721,82.44,59.695,,,,
3722,72.89,61.365,,,,
3723,86.81,72.13,,,,
3724,108.91,88.67,,,,
3725,136.29,109.565,,,,
3726,124.23,99.585,,,,
3727,101.71,78.495,,,,
3728,87.085,65.82,,,,
3729,77.22,57.955,,,,
3730,67.765,52.945,,,,
3731,45.315,43.005,,,,
3732,50.135,41.465,,,,
3733,44.085,44.5,,,,
3734,52.62,57.43,,,,
3735,68.46,74.535,,,,
3736,89.085,84.94,,,,
3737,86.12,101.69,,,,
3738,94.95,129.64,,,,
3739,113.59,132.475,,,,
3740,97.795,116.28,,,,
3741,80,95.825,,,,
3742,73.57,83.705,,,,
3743,61.685,79.86,,,,
3744,59.035,77.77,,,,
3745,68.56,77.825,,,,
3746,64.26,72.415,,,,
3747,73.725,84.325,,,,
3748,84.22,92.3,,,,
3749,109.21,113,,,,
3750,105.235,104.315,,,,
3751,83.83,83.07,,,,
3752,74.12,71.09,,,,
3753,65.76,56.175,,,,
3754,58.745,49.78,,,,
3755,47.28,31.385,,,,
3756,47.065,42.75,,,,
3757,48.63,40.425,,,,
3758,64.18,57.795,,,,
3759,71.53,77.225,,,,
3760,95.38,90.945,,,,
3761,109.205,94.87,,,,
3762,129.04,116.67,,,,
3763,128.375,132.215,,,,
3764,118.215,111.37,,,,
3765,99.275,94.995,,,,
3766,90.555,93.69,,,,
3767,84.93,85.735,,,,
3768,79.46,81.7,,,,
3769,73.785,89.425,,,,
3770,75.405,84.985,,,,
3771,85.125,83.115,,,,
3772,97.78,91.98,,,,
3773,104.1,103.28,,,,
3774,94.115,104.925,,,,
3775,77.505,85.81,,,,
3776,66.22,75.08,,,,
3777,49.4,63.54,,,,
3778,44.71,56.93,,,,
3779,41.485,47.83,,,,
3780,42.495,45.305,,,,
3781,49.455,43.18,,,,
3782,62.46,52.4,,,,
3783,75.36,67.895,,,,
3784,87.785,89.065,,,,
3785,105.72,100.965,,,,
3786,131.13,118.735,,,,
3787,127.52,123.085,,,,
3788,110.175,108.79,,,,
3789,95.5,92.45,,,,
3790,96.36,94.14,,,,
3791,91.405,85.205,,,,
3792,85.365,78.01,,,,
3793,83.045,72.75,,,,
3794,83.185,69.025,,,,
3795,87.35,75.095,,,,
3796,103.855,76.155,,,,
3797,106.665,72.215,,,,
3798,101.27,65,,,,
3799,84.395,48.115,,,,
3800,70.41,37.32,,,,
3801,58.41,33.125,,,,
3802,51.97,27.16,,,,
3803,43.235,20.15,,,,
3804,40.735,17.375,,,,
3805,41.245,23.965,,,,
3806,49.32,31.855,,,,
3807,70.36,39.05,,,,
3808,88.065,65.015,,,,
3809,103.06,83.155,,,,
3810,113.06,103.465,,,,
3811,118.995,102.46,,,,
3812,105.085,102.41,,,,
3813,88,87.3,,,,
3814,91.69,82.01,,,,
3815,82.625,72.83,,,,
3816,79.075,58.655,,,,
3817,76.45,45.74,,,,
3818,72.255,46.945,,,,
3819,74.56,50.605,,,,
3820,74.09,54.535,,,,
3821,69.265,53.485,,,,
3822,60.205,51.98,,,,
3823,36.085,44.71,,,,
3824,5.03,37.39,,,,
3825,-6.125,30.005,,,,
3826,-15.955,16.91,,,,
3827,-39.635,7.475,,,,
3828,-39.68,9.14,,,,
3829,-18.96,19.855,,,,
3830,-5.48,33.63,,,,
3831,23.25,40.575,,,,
3832,59.675,67.5,,,,
3833,76.265,95.705,,,,
3834,100.255,104.44,,,,
3835,106.195,112.8,,,,
3836,103.12,107.255,,,,
3837,85.45,91.09,,,,
3838,85.725,82.475,,,,
3839,72.98,74.605,,,,
3840,63.74,75.17,,,,
3841,46.24,70.92,,,,
3842,45.315,68.505,,,,
3843,42.775,77.31,,,,
3844,34.71,92.35,,,,
3845,25.96,131.18,,,,
3846,14.23,120.31,,,,
3847,6.965,92.87,,,,
3848,-3.74,57.53,,,,
3849,-11.67,45.65,,,,
3850,-38.08,33.045,,,,
3851,-56.415,6.865,,,,
3852,-51.335,4.925,,,,
3853,-24.345,20.095,,,,
3854,-2.74,29.15,,,,
3855,14.22,58.15,,,,
3856,61.91,82.02,,,,
3857,93.6,98.025,,,,
3858,106.515,110.6,,,,
3859,123.54,108.245,,,,
3860,118.015,97.58,,,,
3861,97.54,82.15,,,,
3862,85.125,81.435,,,,
3863,75.095,73.56,,,,
3864,75.615,75.51,,,,
3865,71.575,66,,,,
3866,71.76,65.535,,,,
3867,84.915,66.085,,,,
3868,106.235,69.015,,,,
3869,151.86,73.295,,,,
3870,141.6,58.095,,,,
3871,116.02,42.065,,,,
3872,95.515,24.355,,,,
3873,82.855,12.715,,,,
3874,69.05,-13.32,,,,
3875,56.28,-32.415,,,,
3876,55.135,-28.015,,,,
3877,64.575,-8.955,,,,
3878,73.31,6.52,,,,
3879,84.7,40.3,,,,
3880,99.375,78.355,,,,
3881,121.465,100.48,,,,
3882,127.79,118.215,,,,
3883,110.465,124.515,,,,
3884,102.08,113.025,,,,
3885,87.55,94.4,,,,
3886,74.775,89.745,,,,
3887,69.95,85.555,,,,
3888,72.205,85.51,,,,
3889,68.875,80.685,,,,
3890,71.42,85.125,,,,
3891,74.605,94.63,,,,
3892,86.765,113.71,,,,
3893,107.435,120.63,,,,
3894,103.895,114.2,,,,
3895,85.675,87.95,,,,
3896,66.895,70.725,,,,
3897,54.17,57.205,,,,
3898,26.655,43.305,,,,
3899,16.135,40.195,,,,
3900,16.205,44.205,,,,
3901,31.07,55.465,,,,
3902,43.11,69.42,,,,
3903,68.64,84.51,,,,
3904,87.03,99.37,,,,
3905,106.5,126.45,,,,
3906,123.005,144.735,,,,
3907,119.12,134.395,,,,
3908,106.025,117.65,,,,
3909,94.14,102.585,,,,
3910,90.72,96.11,,,,
3911,87.355,86.205,,,,
3912,86.49,83.455,,,,
3913,82.995,81.55,,,,
3914,87.19,81.725,,,,
3915,95.92,91.37,,,,
3916,112.5,104.815,,,,
3917,124.99,120.725,,,,
3918,116.005,112.105,,,,
3919,86.605,88.455,,,,
3920,71.54,71.015,,,,
3921,63.895,63.005,,,,
3922,54.705,42.075,,,,
3923,56.315,34.68,,,,
3924,57.64,33.755,,,,
3925,58.2,52.475,,,,
3926,67.88,70.19,,,,
3927,83.86,77.725,,,,
3928,101.835,96.035,,,,
3929,124.93,116.8,,,,
3930,145.445,143.16,,,,
3931,144.945,126.93,,,,
3932,123.705,102.3,,,,
3933,107.74,89.19,,,,
3934,105.115,83.11,,,,
3935,96.2,73.81,,,,
3936,92.12,70.185,,,,
3937,90.365,68.345,,,,
3938,89.525,67.685,,,,
3939,96.3,75.19,,,,
3940,116.915,88.5,,,,
3941,130.095,113.54,,,,
3942,122.12,112.775,,,,
3943,94.895,97.955,,,,
3944,80.305,79.37,,,,
3945,74.52,68.495,,,,
3946,68.195,62.275,,,,
3947,64.465,57.34,,,,
3948,62.98,55.705,,,,
3949,68.46,55.45,,,,
3950,82.025,65.265,,,,
3951,87.875,85.65,,,,
3952,108.145,102.795,,,,
3953,138.325,121.535,,,,
3954,170.95,135.255,,,,
3955,154.235,128.815,,,,
3956,124.615,115.255,,,,
3957,102.5,108.205,,,,
3958,98.05,106.985,,,,
3959,90.275,103.385,,,,
3960,84.49,97.31,,,,
3961,81.565,93.69,,,,
3962,80.185,78.485,,,,
3963,85.24,59.895,,,,
3964,107.095,60.67,,,,
3965,122.78,68.015,,,,
3966,121.57,70.035,,,,
3967,108.375,57.97,,,,
3968,91.64,46.79,,,,
3969,84.095,34.515,,,,
3970,79.55,23.685,,,,
3971,67.595,12.28,,,,
3972,64.48,5.005,,,,
3973,68.02,17.92,,,,
3974,78.625,33.79,,,,
3975,95.02,50.2,,,,
3976,113.165,62.69,,,,
3977,137.12,93.545,,,,
3978,151.205,122.88,,,,
3979,144.995,118.595,,,,
3980,131.7,106.44,,,,
3981,123.355,82.86,,,,
3982,118.83,75.585,,,,
3983,113.4,65.93,,,,
3984,107,60.255,,,,
3985,101.72,57.805,,,,
3986,83.835,57.635,,,,
3987,64.945,60.145,,,,
3988,55.92,72.46,,,,
3989,54.065,77.015,,,,
3990,50.5,72.785,,,,
3991,47.77,61.445,,,,
3992,37.46,51.1,,,,
3993,20.5,47.83,,,,
3994,7.245,43.675,,,,
3995,-8.52,32.655,,,,
3996,-20.305,29.565,,,,
3997,-0.0450000000000017,36.31,,,,
3998,27.915,49.22,,,,
3999,48.51,56.525,,,,
4000,57.65,93.88,,,,
4001,84.94,126.715,,,,
4002,108.485,143.07,,,,
4003,110.985,144.045,,,,
4004,104.66,135.135,,,,
4005,88.685,115.155,,,,
4006,76.745,100.485,,,,
4007,64.05,91.79,,,,
4008,57.68,91.85,,,,
4009,55.89,93.22,,,,
4010,53.095,90.24,,,,
4011,52.56,97.45,,,,
4012,50.645,109.5,,,,
4013,46.265,117.02,,,,
4014,42.49,109.425,,,,
4015,38.45,90.165,,,,
4016,26.68,74.24,,,,
4017,20.16,58.445,,,,
4018,12.9,47.95,,,,
4019,-0.310000000000001,41.495,,,,
4020,-5.33,39.415,,,,
4021,9.985,51.115,,,,
4022,32.49,69.535,,,,
4023,45.82,89.53,,,,
4024,79.82,108.335,,,,
4025,111.08,138.395,,,,
4026,124.875,164.255,,,,
4027,127.405,175.565,,,,
4028,127.825,136.34,,,,
4029,104.6,120.02,,,,
4030,85.055,108.275,,,,
4031,77.22,101.375,,,,
4032,76.135,98.855,,,,
4033,79.83,96.73,,,,
4034,81.605,95.3,,,,
4035,90.385,98.745,,,,
4036,112.855,107.89,,,,
4037,129.925,103.975,,,,
4038,125.215,87.5,,,,
4039,100.175,82.61,,,,
4040,83.785,72.185,,,,
4041,72.07,60.995,,,,
4042,64.92,56.355,,,,
4043,62.3,53.24,,,,
4044,63.9,55.025,,,,
4045,70.18,69.5,,,,
4046,76.115,83,,,,
4047,93.81,94.14,,,,
4048,119.18,111.2,,,,
4049,154.535,135.75,,,,
4050,189.655,144.755,,,,
4051,186.355,125.1,,,,
4052,138.275,116.285,,,,
4053,119.195,101.975,,,,
4054,104.63,100,,,,
4055,97.765,91.45,,,,
4056,95.71,84.135,,,,
4057,92.945,83.36,,,,
4058,93.745,87.485,,,,
4059,97.985,86.595,,,,
4060,119.54,109.455,,,,
4061,129.615,122.995,,,,
4062,118.355,118.405,,,,
4063,108.995,98.675,,,,
4064,97.55,88.29,,,,
4065,85.16,78.75,,,,
4066,83.465,69.15,,,,
4067,83.5,61.785,,,,
4068,88.655,55.11,,,,
4069,94.95,53.825,,,,
4070,98.17,64.095,,,,
4071,106.64,87.12,,,,
4072,127.585,108.39,,,,
4073,151.095,134.98,,,,
4074,157.94,160.23,,,,
4075,131.545,146.74,,,,
4076,116.595,129.57,,,,
4077,103.295,114.155,,,,
4078,109.875,103.64,,,,
4079,100.005,96.095,,,,
4080,92.25,91.555,,,,
4081,90.49,90.17,,,,
4082,92.465,92.245,,,,
4083,92.17,94.395,,,,
4084,114.23,116.5,,,,
4085,124.905,127.985,,,,
4086,124.39,124.85,,,,
4087,103.945,106.015,,,,
4088,87.755,92.045,,,,
4089,75.71,81.03,,,,
4090,67.06,78.445,,,,
4091,60.03,72.555,,,,
4092,54.255,75.425,,,,
4093,54.02,83.81,,,,
4094,65.095,90.865,,,,
4095,88.89,103.835,,,,
4096,108.975,123.74,,,,
4097,133.695,149.485,,,,
